ok,organization,id,title,url,groups,groups_extra,vocabulary,vocabulary_extra,tags,original_tags,,
0,gva,165935993279-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2015-07-06-en-falso-color-irg-y-10-,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2015/07/06 en falso color (IRG) y 10 m de resolución (Copernicus Sentinel Data 2015),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2015-07-06-en-falso-color-irg-y-10-m-de-re-2015,,,,,,"2015, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,467954228239-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2015-08-05-en-falso-color-irg-y-10-,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2015/08/05 en falso color (IRG) y 10 m de resolución (Copernicus Sentinel Data 2015),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2015-08-05-en-falso-color-irg-y-10-m-de-re-2015,,,,,,"2015, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,153218961734-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2015-12-03-en-falso-color-irg-y-10-,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2015/12/03 en falso color (IRG) y 10 m de resolución (Copernicus Sentinel Data 2015),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2015-12-03-en-falso-color-irg-y-10-m-de-re-2015,,,,,,"2015, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,263274107518-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2016-08-19-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2016/08/19 en color verdadero (RGB) y 10 m de resolución (Copernicus Sentinel Data 2016),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2016-08-19-en-color-verdadero-rgb-y-10-m-d-2016,,,,,,"2016, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,315762488769-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2016-10-08-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2016/10/08 en color verdadero (RGB) y 10 m de resolución (Copernicus Sentinel Data 2016),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2016-10-08-en-color-verdadero-rgb-y-10-m-d-2016,,,,,,"2016, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,802848244412-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2016-12-27-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2016/12/27 en color verdadero (RGB) y 10 m de resolución (Copernicus Sentinel Data 2016),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2016-12-27-en-color-verdadero-rgb-y-10-m-d-2016,,,,,,"2016, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,204213754029-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2017-05-06-en-color-natural-rgb-y-f,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2017/05/06 en color natural (RGB) y falso color infrarrojo (IRG) y 10 m de resolución (Copernicus Sentinel Data 2017),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2017-05-06-en-color-natural-rgb-y-falso-co-2017,,,,,,"2017, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,295675115441-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2017-06-15-en-falso-color-irg-y-10-,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2017/06/15 en falso color (IRG) y 10 m de resolución (Copernicus Sentinel Data 2017),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2017-06-15-en-falso-color-irg-y-10-m-de-re-2017,,,,,,"2017, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,282603949304-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2017-07-05-en-falso-color-irg-y-10-,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2017/07/05 en falso color (IRG) y 10 m de resolución (Copernicus Sentinel Data 2017),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2017-07-05-en-falso-color-irg-y-10-m-de-re-2017,,,,,,"2017, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,241298910050-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2017-08-04-en-color-verdaderor-rgb-,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2017/08/04 en color verdaderor (RGB) y 10 m de resolución (Copernicus Sentinel Data 2017),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2017-08-04-en-color-verdaderor-rgb-y-10-m-2017,,,,,,"2017, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,802843589392-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2017-08-24-en-color-natural-rgb-y-f,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2017/08/24 en color natural (RGB) y falso color infrarrojo (IRG) y 10 m de resolución (Copernicus Sentinel Data 2017),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2017-08-24-en-color-natural-rgb-y-falso-co-2017,,,,,,"2017, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,193790396943-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2017-09-13-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2017/09/13 en color verdadero (RGB) y 10 m de resolución (Copernicus Sentinel Data 2017),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2017-09-13-en-color-verdadero-rgb-y-10-m-d-2017,,,,,,"2017, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,684929546006-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2017-11-12-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2017/11/12 en color verdadero (RGB) y 10 m de resolución (Copernicus Sentinel Data 2017),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2017-11-12-en-color-verdadero-rgb-y-10-m-d-2017,,,,,,"2017, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,193364897861-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2018-01-16-en-color-natural-rgb-y-f,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2018/01/16 en color natural (RGB) y falso color infrarrojo (IRG) y 10 m de resolución (Copernicus Sentinel Data 2018),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2018-01-16-en-color-natural-rgb-y-falso-co-2018,,,,,,"2018, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,320919597684-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2018-03-07-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2018/03/07 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2018),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2018-03-07-en-color-verdadero-rgb-y-en-fal-2018,,,,,,"2018, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,280405687801-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2018-06-15-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2018/06/15 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2018),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2018-06-15-en-color-verdadero-rgb-y-en-fal-2018,,,,,,"2018, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,846553475404-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2018-10-03-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2018/10/03 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2018),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2018-10-03-en-color-verdadero-rgb-y-en-fal-2018,,,,,,"2018, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,984733626592-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2019-01-11-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2019/01/11 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2019),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2019-01-11-en-color-verdadero-rgb-y-en-fal-2019,,,,,,"2019, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,141220133343-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2019-05-31-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2019/05/31 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2019),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2019-05-31-en-color-verdadero-rgb-y-en-fal-2019,,,,,,"2019, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,459795530105-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2019-09-18-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2019/09/18 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2019),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2019-09-18-en-color-verdadero-rgb-y-en-fal-2019,,,,,,"2019, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,209122179177-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2020-01-06-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2020/01/06 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2020),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2020-01-06-en-color-verdadero-rgb-y-en-fal-2020,,,,,,"2020, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,240329119528-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2020-03-11-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2020/03/11 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2020),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2020-03-11-en-color-verdadero-rgb-y-en-fal-2020,,,,,,"2020, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,322308327138-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2020-08-08-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2020/08/08 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2020),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2020-08-08-en-color-verdadero-rgb-y-en-fal-2020,,,,,,"2020, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,268466893365-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2020-11-01-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2020/11/01 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2020),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2020-11-01-en-color-verdadero-rgb-y-en-fal-2020,,,,,,"2020, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,235549447567-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2021-03-11-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2021/03/11 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2021),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2021-03-11-en-color-verdadero-rgb-y-en-fal-2021,,,,,,"2021, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,218386897096-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2021-06-14-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2021/06/14 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2021),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2021-06-14-en-color-verdadero-rgb-y-en-fal-2021,,,,,,"2021, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,165522783283-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2021-08-13-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2021/08/13 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2021),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2021-08-13-en-color-verdadero-rgb-y-en-fal-2021,,,,,,"2021, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,290759542374-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2021-12-01-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2021/12/01 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2021),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2021-12-01-en-color-verdadero-rgb-y-en-fal-2021,,,,,,"2021, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,113485242399-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2022-01-30-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2022/01/30 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2022),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2022-01-30-en-color-verdadero-rgb-y-en-fal-2022,,,,,,"2022, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,201858362330-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2022-05-10-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2022/05/10 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2022),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2022-05-10-en-color-verdadero-rgb-y-en-fal-2022,,,,,,"2022, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,116127271909-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2022-10-02-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2022/10/02 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2022),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2022-10-02-en-color-verdadero-rgb-y-en-fal-2022,,,,,,"2022, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,335156170809-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2022-12-31-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2022/12/31 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2022),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2022-12-31-en-color-verdadero-rgb-y-en-fal-2022,,,,,,"2022, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,154438090837-gva-imagen-sentinel-2-de-la-comunitat-valenciana-de-2023-02-04-en-color-verdadero-rgb-y,GVA: Imagen Sentinel-2 de la Comunitat Valenciana de 2023/02/04 en color verdadero (RGB) y en falso color infrarrojo (IRG) de 10 m de resolución (Copernicus Sentinel Data 2023),https://dadesobertes.gva.es/dataset/imagen-sentinel-2-de-la-comunitat-valenciana-de-2023-02-04-en-color-verdadero-rgb-y-en-fal-2023,,,,,,"2023, Comunitat Valenciana, Copernicus, Cubierta terrestre, España, ICV, IDEV, Ortofotos e Imágenes, Sentinel-2",,
0,gva,849498848563-gva-incendios-forestales-1993-2018-y-2019-provisionales,GVA: Incendios forestales 1993-2018 (y 2019 provisionales),https://dadesobertes.gva.es/dataset/incendios-forestales-1993-2018-y-2019-provisionales,,,,,,"ANEXO III, Comunitat Valenciana, ESPAÑA, Zonas de riesgos naturales",,
0,gva,187451445429-gva-indicadores-demograficos-subprovinciales-natalidad-mortalidad,GVA: Indicadores demográficos subprovinciales. Natalidad y mortalidad,https://dadesobertes.gva.es/dataset/indicadores-demograficos-subprovinciales-natalidad-mortalidad,,,,,,"comarca, edad media a la maternidad, esperanza de vida, estadística, fecundidad, indicador sintético de fecundidad, mortalidad, natalidad, número medio de hijos, sexo, tasa",,
0,gva,175925940397-gva-indice-de-aptitud-trufera-patfor,GVA: Índice de aptitud trufera - PATFOR,https://dadesobertes.gva.es/dataset/indice-de-aptitud-trufera-patfor,,,,,,"AGRICULTURA, SILVICULTURA Y PESCA, Ciencias Forestales, Comunitat Valenciana, ESPAÑA, FOREST and NATURAL VEGETATION, Forestal, Medio ambiente, Recursos Naturales Y Medio Ambiente, Zonas sujetas a ordenación, a restricciones o regl, montes, plan, urbanismo y construcción",,
0,gva,158946785702-gva-indice-global-de-esparcimiento-patfor,GVA: Índice global de esparcimiento - PATFOR,https://dadesobertes.gva.es/dataset/indice-global-de-esparcimiento-patfor,,,,,,"AGRICULTURA, SILVICULTURA Y PESCA, Ciencias Forestales, Comunitat Valenciana, ESPAÑA, FOREST and NATURAL VEGETATION, Forestal, Medio ambiente, Recursos Naturales Y Medio Ambiente, Zonas sujetas a ordenación, a restricciones o regl, montes, plan, urbanismo y construcción",,
0,gva,484032780176-gva-infraestructura-verde-municipal-areas-agricolas,GVA: Infraestructura Verde Municipal: Áreas agrícolas,https://dadesobertes.gva.es/dataset/infraestructura-verde-municipal-areas-agricolas,,,,,,"Anexo I, Comunitat Valenciana, Espacios protegidos, Lugares protegidos, Medio ambiente, protección de paisaje",,
0,gva,157330304208-gva-infraestructura-verde-municipal-areas-delimitadas-por-planeamiento-territorial-ambi,"GVA: Infraestructura Verde Municipal: Áreas delimitadas por planeamiento territorial, ambiental y urbanístico.",https://dadesobertes.gva.es/dataset/infraestructura-verde-municipal-areas-delimitadas-por-planeamiento-territorial-ambiental-y-urba,,,,,,"Anexo I, Comunitat Valenciana, Espacios protegidos, Lugares protegidos, Medio ambiente, protección de paisaje",,
0,gva,306825802157-gva-infraestructura-verde-municipal-conectores-y-corredores-ecologicos-y-funcionales-li,GVA: Infraestructura Verde Municipal: Conectores y corredores ecológicos y funcionales (líneas),https://dadesobertes.gva.es/dataset/infraestructura-verde-municipal-conectores-y-corredores-ecologicos-y-funcionales-lineas,,,,,,"Anexo I, Comunitat Valenciana, Espacios protegidos, Lugares protegidos, Medio ambiente, protección de paisaje",,
0,gva,327737593436-gva-infraestructura-verde-municipal-conectores-y-corredores-ecologicos-y-funcionales-re,GVA: Infraestructura Verde Municipal: Conectores y corredores ecológicos y funcionales (recintos),https://dadesobertes.gva.es/dataset/infraestructura-verde-municipal-conectores-y-corredores-ecologicos-y-funcionales-recintos,,,,,,"Anexo I, Comunitat Valenciana, Espacios protegidos, Lugares protegidos, Medio ambiente, protección de paisaje",,
0,gva,196062338308-gva-infraestructura-verde-municipal-ecosistemas-humedos-y-masas-de-aguas,GVA: Infraestructura Verde Municipal: Ecosistemas húmedos y masas de aguas,https://dadesobertes.gva.es/dataset/infraestructura-verde-municipal-ecosistemas-humedos-y-masas-de-aguas,,,,,,"Anexo I, Comunitat Valenciana, Espacios protegidos, Lugares protegidos, Medio ambiente, protección de paisaje",,
0,gva,114650539296-gva-infraestructura-verde-municipal-espacios-costeros-de-interes-ambiental-y-cultural,GVA: Infraestructura Verde Municipal: Espacios costeros de interés ambiental y cultural,https://dadesobertes.gva.es/dataset/infraestructura-verde-municipal-espacios-costeros-de-interes-ambiental-y-cultural,,,,,,"Anexo I, Comunitat Valenciana, Espacios protegidos, Lugares protegidos, Medio ambiente, protección de paisaje",,
0,gva,682173876182-gva-infraestructura-verde-municipal-espacios-de-elevado-valor-cultural-elementos,GVA: Infraestructura Verde Municipal: Espacios de elevado valor cultural (elementos),https://dadesobertes.gva.es/dataset/infraestructura-verde-municipal-espacios-de-elevado-valor-cultural-elementos,,,,,,"Anexo I, Comunitat Valenciana, Espacios protegidos, Lugares protegidos, Medio ambiente, protección de paisaje",,
0,gva,123583302686-gva-infraestructura-verde-municipal-espacios-de-elevado-valor-cultural-recintos,GVA: Infraestructura Verde Municipal: Espacios de elevado valor cultural (recintos),https://dadesobertes.gva.es/dataset/infraestructura-verde-municipal-espacios-de-elevado-valor-cultural-recintos,,,,,,"Anexo I, Comunitat Valenciana, Espacios protegidos, Lugares protegidos, Medio ambiente, protección de paisaje",,
0,gva,180129437491-gva-infraestructura-verde-municipal-espacios-en-suelo-urbano-y-suelo-urbanizable,GVA: Infraestructura Verde Municipal: Espacios en Suelo urbano y Suelo Urbanizable,https://dadesobertes.gva.es/dataset/infraestructura-verde-municipal-espacios-en-suelo-urbano-y-suelo-urbanizable,,,,,,"Anexo I, Comunitat Valenciana, Espacios protegidos, Lugares protegidos, Medio ambiente, protección de paisaje",,
0,gva,279308266400-gva-infraestructura-verde-municipal-espacios-naturales-protegidos,GVA: Infraestructura Verde Municipal: Espacios Naturales Protegidos,https://dadesobertes.gva.es/dataset/infraestructura-verde-municipal-espacios-naturales-protegidos,,,,,,"Anexo I, Comunitat Valenciana, Espacios protegidos, Lugares protegidos, Medio ambiente, protección de paisaje",,
0,gva,479088418789-gva-infraestructura-verde-municipal-montes-dominio-y-utilidad-publica-protectores-y-are,GVA: Infraestructura Verde Municipal: Montes (Dominio y Utilidad Pública; protectores) y Áreas de Suelo Forestal,https://dadesobertes.gva.es/dataset/infraestructura-verde-municipal-montes-dominio-y-utilidad-publica-protectores-y-areas-de-suelo-,,,,,,"Anexo I, Comunitat Valenciana, Espacios protegidos, Lugares protegidos, Medio ambiente, protección de paisaje",,
0,gva,122529519534-gva-infraestructura-verde-municipal-patrimonio-natural-y-biodiversidad-proteccion-inter,"GVA: Infraestructura Verde Municipal: Patrimonio Natural y Biodiversidad (Protección Internacional, RAMSAR)",https://dadesobertes.gva.es/dataset/infraestructura-verde-municipal-patrimonio-natural-y-biodiversidad-proteccion-internacional-ram,,,,,,"Anexo I, Comunitat Valenciana, Espacios protegidos, Lugares protegidos, Medio ambiente, protección de paisaje",,
0,gva,568468499599-gva-infraestructura-verde-municipal-zonas-con-afeccion-de-riesgos-naturales,GVA: Infraestructura Verde Municipal: Zonas con afección de riesgos naturales,https://dadesobertes.gva.es/dataset/infraestructura-verde-municipal-zonas-con-afeccion-de-riesgos-naturales,,,,,,"Anexo I, Comunitat Valenciana, Espacios protegidos, Lugares protegidos, Medio ambiente, protección de paisaje",,
0,gva,130165536212-gva-infraestructuras-aeronauticas-de-la-comunitat-valenciana,GVA: Infraestructuras aeronáuticas de la Comunitat Valenciana,https://dadesobertes.gva.es/dataset/infraestructuras-aeronauticas-de-la-comunitat-valenciana,,,,,,"Aeronaves, Anexo I, Comunitat Valenciana, Infraestructuras, Unidades administrativas, aeropuertos, avión",,
0,gva,186456182044-gva-infraestructuras-lineales-de-la-franja-costera-de-la-comunitat-valenciana,GVA: Infraestructuras lineales de la franja costera de la Comunitat Valenciana,https://dadesobertes.gva.es/dataset/infraestructuras-lineales-de-la-franja-costera-de-la-comunitat-valenciana,,,,,,"Anexo III, Comunitat Valenciana, Infraestructuras, Regiones marinas, industria",,
0,gva,122320909465-gva-infraestructuras-poligonales-de-la-franja-costera-de-la-comunitat-valenciana,GVA: Infraestructuras poligonales de la franja costera de la Comunitat Valenciana,https://dadesobertes.gva.es/dataset/infraestructuras-poligonales-de-la-franja-costera-de-la-comunitat-valenciana,,,,,,"Anexo III, Comunitat Valenciana, Infraestructuras, Regiones marinas, industria, infraestructuras, zonas costeras",,
0,gva,176551434545-gva-infraestructuras-puntuales-de-la-franja-costera-de-la-comunitat-valenciana,GVA: Infraestructuras puntuales de la franja costera de la Comunitat Valenciana,https://dadesobertes.gva.es/dataset/infraestructuras-puntuales-de-la-franja-costera-de-la-comunitat-valenciana,,,,,,"Anexo III, Comunitat Valenciana, Infraestructuras, Regiones marinas, industria, infraestructuras, zonas costeras",,
